Trade,Time
47064,2
47065,2
47066,326
47067,2
47068,68
47069,12
47070,64
47071,25
47072,5
47073,22
47074,91
47075,11
47076,2
47077,37
47078,50
47079,33
47080,53
47081,25
47082,21
47083,3
47084,13
47085,34
47086,9
47087,36
47088,3
47089,13
47090,60
47091,83
47092,6
47093,32
47094,6
47095,12
47096,13
47097,6
47098,5
47099,20
47100,43
47101,13
47102,53
47103,50
47104,45
47105,6
47106,3
47107,9
47108,12
47109,61
47110,74
47111,22
47112,37
47113,20
47114,21
47115,14
47116,2
47117,23
47118,39
47119,87
47120,71
47121,17
47122,19
47123,39
47124,6
47125,6
47126,9
47127,19
47128,36
47129,17
47130,36
47131,20
47132,15
47133,34
47134,19
47135,37
47136,42
47137,22
47138,12
47139,53
47140,2
47141,9
47142,21
47143,40
47144,72
47145,2
47146,5
47147,28
47148,12
47149,26
47150,6
47151,5
47152,3
47153,3
47154,32
47155,118
47156,38
47157,43
47158,9
47159,27
47160,6
47161,27
47162,21
47163,3
47164,5
47165,21
47166,16
47167,54
47168,13
47169,2
47170,34
47171,23
47172,39
47173,29
47174,57
47175,6
47176,22
47177,5
47178,18
47179,25
47180,13
47181,49
47182,2
47183,22
47184,9
47185,12
47186,37
47187,18
47188,84
47189,6
47190,41
47191,20
47192,4
47193,20
47194,4
47195,3
47196,18
47197,38
47198,78
47199,40
47200,13
47201,69
47202,4
47203,15
47204,50
47205,40
47206,27
47207,23
47208,62
47209,13
47210,6
47211,12
47212,2
47213,15
47214,33
47215,6
47216,6
47217,41
47218,6
47219,23
47220,2
47221,25
47222,13
47223,9
47224,6
47225,61
47226,14
47227,34
47228,27
47229,12
47230,23
47231,19
47232,62
47233,3
47234,37
47235,3
47236,3
47237,28
47238,13
47239,4
47240,5
47241,2
47242,37
47243,3
47244,20
47245,18
47246,84
47247,27
47248,39
47249,2
47250,25
47251,50
47252,15
47253,4
47254,6
47255,83
47256,12
47257,69
47258,51
47259,2
47260,2
47261,6
47262,2
47263,9
47264,6
47265,45
47266,6
47267,13
47268,18
47269,38
47270,2
47271,23
47272,4
47273,6
47274,3
47275,13
47276,12
47277,25
47278,66
47279,11
47280,21
47281,37
47282,53
47283,33
47284,55
47285,50
47286,19
47287,18
47288,12
47289,9
47290,3
47291,6
47292,10
47293,24
47294,287
47295,57
47296,2
47297,20
47298,12
47299,12
47300,69
47301,20
47302,24
47303,18
47304,34
47305,62
47306,85
47307,33
47308,2
47309,6
47310,2
47311,6
47312,93
47313,11
47314,3
47315,21
47316,13
47317,62
47318,13
47319,161
47320,18
47321,2
47322,34
47323,27
47324,192
47325,6
47326,18
47327,32
47328,6
47329,86
47330,2
47331,103
47332,93
47333,33
47334,64
47335,6
47336,27
47337,3
47338,40
47339,6
47340,2
47341,36
47342,11
47343,6
47344,72
47345,21
47346,23
47347,33
47348,62
47349,30
47350,22
47351,34
47352,18
47353,20
47354,2
47355,11
47356,3
47357,2
47358,3
47359,34
47360,22
47361,5
47362,21
47363,12
47364,5
47365,5
47366,9
47367,42
47368,18
47369,4
47370,34
47371,5
47372,6
47373,36
47374,13
47375,2
47376,53
47377,33
47378,3
47379,13
47380,17
47381,6
47382,11
47383,39
47384,3
47385,4
47386,15
47387,21
47388,39
47389,38
47390,4
47391,13
47392,94
47393,38
47394,2
47395,117
47396,3
47397,20
47398,6
47399,69
47400,4
47401,2
47402,59
47403,116
47404,23
47405,6
47406,13
47407,25
47408,24
47409,18
47410,13
47411,6
47412,18
47413,64
47414,2
47415,39
47416,33
47417,44
47418,68
47419,6
47420,19
47421,2
47422,10
47423,36
47424,52
47425,11
47426,5
47427,92
47428,11
47429,44
47430,25
47431,3
47432,14
47433,6
47434,40
47435,4
47436,5
47437,4
47438,34
47439,34
47440,48
47441,11
47442,46
47443,39
47444,52
47445,18
47446,50
47447,13
47448,19
47449,68
47450,25
47451,38
47452,39
47453,4
47454,28
47455,3
47456,6
47457,76
47458,115
47459,14
47460,6
47461,4
47462,211
47463,32
47464,20
47465,18
47466,10
47467,20
47468,19
47469,21
47470,6
47471,2
47472,3
47473,57
47474,6
47475,19
47476,16
47477,2
47478,29
47479,89
47480,62
47481,20
47482,6
47483,11
47484,2
47485,56
47486,91
47487,24
47488,19
47489,4
47490,2
47491,16
47492,21
47493,16
47494,21
47495,6
47496,2
47497,33
47498,42
47499,16
47500,12
47501,25
47502,3
47503,69
47504,55
47505,62
47506,37
47507,4
47508,86
47509,19
47510,5
47511,67
47512,13
47513,18
47514,20
47515,18
47516,12
47517,26
47518,50
47519,12
47520,3
47521,34
47522,58
47523,116
47524,3
47525,75
47526,11
47527,39
47528,22
47529,19
47530,23
47531,2
47532,13
47533,13
47534,94
47535,26
47536,19
47537,17
47538,68
47539,29
47540,6
47541,19
47542,18
47543,86
47544,15
47545,111
47546,2
47547,26
47548,25
47549,6
47550,26
47551,210
47552,25
47553,6
47554,2
47555,2
47556,27
47557,9
47558,19
47559,12
47560,6
47561,3
47562,20
47563,90
47564,16
47565,34
47566,38
47567,21
47568,13
47569,6
47570,71
47571,6
47572,4
47573,20
47574,47
47575,3
47576,31
47577,38
47578,19
47579,18
47580,5
47581,100
47582,38
47583,32
47584,10
47585,2
47586,92
47587,64
47588,26
47589,20
47590,39
47591,12
47592,18
47593,13
47594,41
47595,42
47596,4
47597,18
47598,33
47599,90
47600,94
47601,99
47602,3
47603,27
47604,12
47605,10
47606,6
47607,12
47608,34
47609,20
47610,28
47611,3
47612,28
47613,31
47614,21
47615,13
47616,24
47617,20
47618,13
47619,3
47620,5
47621,2
47622,20
47623,98
47624,40
47625,67
47626,3
47627,32
47628,100
47629,6
47630,3
47631,2
47632,29
47633,5
47634,39
47635,125
47636,54
47637,26
47638,27
47639,32
47640,12
47641,54
47642,6
47643,15
47644,9
47645,46
47646,40
47647,18
47648,9
47649,18
47650,9
47651,4
47652,17
47653,2
47654,4
47655,20
47656,15
47657,3
47658,46
47659,51
47660,39
47661,19
47662,24
47663,92
47664,21
47665,2
47666,4
47667,18
47668,6
47669,90
47670,11
47671,16
47672,26
47673,2
47674,2
47675,24
47676,36
47677,6
47678,4
47679,4
47680,22
47681,13
47682,18
47683,10
47684,21
47685,19
47686,29
47687,13
47688,15
47689,36
47690,24
47691,126
47692,18
47693,50
47694,3
47695,23
47696,16
47697,31
47698,12
47699,19
47700,2
47701,76
47702,37
47703,19
47704,18
47705,37
47706,54
47707,14
47708,2
47709,40
47710,20
47711,21
47712,26
47713,23
47714,19
47715,3
47716,20
47717,118
47718,5
47719,18
47720,4
47721,16
47722,2
47723,3
47724,45
47725,9
47726,20
47727,24
47728,16
47729,6
47730,2
47731,18
47732,13
47733,13
47734,23
47735,53
47736,16
47737,22
47738,115
47739,25
47740,25
47741,21
47742,13
47743,6
47744,48
47745,38
47746,6
47747,19
47748,12
47749,26
47750,52
47751,30
47752,35
47753,5
47754,36
47755,96
47756,36
47757,58
47758,24
47759,194
47760,2
47761,11
47762,39
47763,159
47764,11
47765,2
47766,13
47767,15
47768,13
47769,2
47770,3
47771,2
47772,6
47773,29
47774,6
47775,11
47776,57
47777,3
47778,21
47779,9
47780,33
47781,49
47782,3
47783,11
47784,12
47785,4
47786,2
47787,37
47788,61
47789,29
47790,5
47791,61
47792,501
47793,27
47794,34
47795,3
47796,63
47797,2
47798,60
47799,83
47800,53
47801,100
47802,57
47803,2
47804,4
47805,3
47806,63
47807,22
47808,9
47809,20
47810,100
47811,82
47812,2
47813,17
47814,18
47815,25
47816,45
47817,2
47818,25
47819,6
47820,23
47821,4
47822,6
47823,6
47824,9
47825,5
47826,49
47827,6
47828,18
47829,38
47830,41
47831,54
47832,9
47833,12
47834,82
47835,5
47836,67
47837,55
47838,35
47839,2
47840,22
47841,25
47842,11
47843,15
47844,25
47845,3
47846,10
47847,155
47848,24
47849,10
47850,20
47851,46
47852,2
47853,5
47854,32
47855,36
47856,39
47857,4
47858,20
47859,5
47860,3
47861,24
47862,28
47863,33
47864,21
47865,58
47866,12
47867,91
47868,5
47869,13
47870,21
47871,6
47872,57
47873,69
47874,22
47875,18
47876,3
47877,14
47878,6
47879,2
47880,6
47881,20
47882,29
47883,42
47884,16
47885,12
47886,12
47887,38
47888,20
47889,4
47890,2
47891,4
47892,21
47893,20
47894,43
47895,2
47896,2
47897,69
47898,45
47899,28
47900,2
47901,19
47902,3
47903,14
47904,6
47905,57
47906,2
47907,6
47908,2
47909,39
47910,27
47911,23
47912,3
47913,2
47914,13
47915,2
47916,2
47917,19
47918,13
47919,4
47920,15
47921,22
47922,55
47923,39
47924,12
47925,3
47926,102
47927,68
47928,12
47929,68
47930,20
47931,2
47932,20
47933,12
47934,11
47935,45
47936,39
47937,6
47938,90
47939,86
47940,37
47941,4
47942,16
47943,12
47944,40
47945,54
47946,23
47947,2
47948,27
47949,58
47950,4
47951,5
47952,20
47953,68
47954,25
47955,18
47956,2
47957,49
47958,2
47959,44
47960,4
47961,12
47962,28
47963,13
47964,2
47965,6
47966,6
47967,19
47968,18
47969,23
47970,2
47971,41
47972,29
47973,22
47974,4
47975,62
47976,55
47977,36
47978,18
47979,18
47980,36
47981,55
47982,35
47983,39
47984,6
47985,61
47986,70
47987,24
47988,3
47989,2
47990,13
47991,4
47992,18
47993,19
47994,12
47995,19
47996,13
47997,4
47998,55
47999,53
48000,18
48001,63
48002,68
48003,3
48004,20
48005,27
48006,83
48007,16
48008,2
48009,5
48010,40
48011,13
48012,3
48013,21
48014,13
48015,6
48016,9
48017,16
48018,12
48019,6
48020,10
48021,11
48022,23
48023,10
48024,73
48025,24
48026,19
48027,6
48028,20
48029,19
48030,2
48031,39
48032,37
48033,170
48034,13
48035,77
48036,25
48037,20
48038,6
48039,3
48040,61
48041,20
48042,13
48043,26
48044,6
48045,22
48046,18
48047,4
48048,3
48049,15
48050,50
48051,46
48052,9
48053,2
48054,4
48055,64
48056,6
48057,71
48058,6
48059,69
48060,20
48061,2
48062,13
48063,13
48064,9
48065,20
48066,36
48067,51
48068,47
48069,18
48070,9
48071,3
48072,20
48073,13
48074,2
48075,30
48076,27
48077,6
48078,12
48079,13
48080,6
48081,3
48082,9
48083,22
48084,33
48085,40
48086,12
48087,9
48088,50
48089,129
48090,40
48091,32
48092,22
48093,24
48094,19
48095,26
48096,37
48097,39
48098,18
48099,2
48100,6
48101,16
48102,9
48103,38
48104,6
48105,10
48106,46
48107,12
48108,16
48109,77
48110,23
48111,12
48112,3
48113,4
48114,18
48115,5
48116,18
48117,21
48118,3
48119,11
48120,32
48121,48
48122,6
48123,42
48124,2
48125,54
48126,46
48127,13
48128,20
48129,13
48130,6
48131,26
48132,4
48133,10
48134,9
48135,18
48136,55
48137,25
48138,12
48139,2
48140,4
48141,9
48142,20
48143,3
48144,65
48145,3
48146,70
48147,3
48148,12
48149,20
48150,18
48151,54
48152,3
48153,4
48154,46
48155,32
48156,6
48157,3
48158,66
48159,6
48160,13
48161,10
48162,21
48163,6
48164,26
48165,191
48166,6
48167,36
48168,52
48169,12
48170,20
48171,3
48172,44
48173,27
48174,9
48175,2
48176,19
48177,3
48178,12
48179,19
48180,21
48181,5
48182,3
48183,25
48184,2
48185,40
48186,11
48187,19
48188,6
48189,19
48190,16
48191,25
48192,9
48193,59
48194,22
48195,60
48196,6
48197,4
48198,18
48199,83
48200,15
48201,34
48202,27
48203,3
48204,26
48205,25
48206,2
48207,56
48208,63
48209,20
48210,3
48211,21
48212,5
48213,34
48214,35
48215,5
48216,50
48217,19
48218,42
48219,17
48220,74
48221,3
48222,5
48223,28
48224,3
48225,6
48226,3
48227,2
48228,12
48229,37
48230,46
48231,14
48232,19
48233,70
48234,19
48235,32
48236,5
48237,20
48238,3
48239,12
48240,5
48241,68
48242,2
48243,36
48244,5
48245,25
48246,55
48247,3
48248,21
48249,55
48250,34
48251,30
48252,13
48253,12
48254,69
48255,2
48256,21
48257,6
48258,85
48259,21
48260,60
48261,10
48262,13
48263,16
48264,2
48265,11
48266,3
48267,86
48268,9
48269,20
48270,2
48271,76
48272,9
48273,16
48274,6
48275,20
48276,34
48277,116
48278,63
48279,41
48280,18
48281,62
48282,5
48283,2
48284,2
48285,25
48286,35
48287,36
48288,3
48289,12
48290,27
48291,13
48292,12
48293,25
48294,6
48295,9
48296,3
48297,5
48298,22
48299,11
48300,18
48301,14
48302,3
48303,12
48304,35
48305,6
48306,34
48307,62
48308,21
48309,6
48310,6
48311,39
48312,13
48313,40
48314,9
48315,4
48316,6
48317,13
48318,11
48319,12
48320,61
48321,44
48322,100
48323,5
48324,27
48325,6
48326,42
48327,35
48328,32
48329,10
48330,23
48331,6
48332,6
48333,95
48334,99
48335,13
48336,20
48337,3
48338,3
48339,4
48340,18
48341,3
48342,12
48343,46
48344,83
48345,16
48346,5
48347,9
48348,18
48349,21
48350,69
48351,62
48352,6
48353,27
48354,45
48355,6
48356,4
48357,27
48358,25
48359,29
48360,20
48361,28
48362,10
48363,6
48364,19
48365,24
48366,72
48367,6
48368,33
48369,20
48370,19
48371,30
48372,40
48373,4
48374,4
48375,45
48376,36
48377,25
48378,29
48379,71
48380,20
48381,2
48382,54
48383,21
48384,20
48385,13
48386,3
48387,58
48388,169
48389,11
48390,68
48391,39
48392,13
48393,6
48394,70
48395,54
48396,12
48397,68
48398,58
48399,20
48400,3
48401,4
48402,3
48403,96
48404,13
48405,4
48406,25
48407,85
48408,17
48409,24
48410,42
48411,9
48412,38
48413,24
48414,9
48415,29
48416,100
48417,36
48418,40
48419,5
48420,16
48421,20
48422,43
48423,20
48424,45
48425,9
48426,20
48427,71
48428,12
48429,77
48430,86
48431,38
48432,53
48433,50
48434,36
48435,18
48436,88
48437,21
48438,10
48439,33
48440,12
48441,40
48442,37
48443,15
48444,54
48445,10
48446,33
48447,37
48448,44
48449,2
48450,20
48451,2
48452,55
48453,3
48454,92
48455,69
48456,25
48457,13
48458,95
48459,45
48460,13
48461,68
48462,11
48463,2
48464,2
48465,6
48466,12
48467,22
48468,34
48469,6
48470,9
48471,9
48472,31
48473,2
48474,86
48475,36
48476,2
48477,11
48478,5
48479,46
48480,174
48481,20
48482,2
48483,20
48484,2
48485,12
48486,9
48487,25
48488,20
48489,27
48490,27
48491,6
48492,56
48493,10
48494,2
48495,2
48496,12
48497,191
48498,54
48499,80
48500,4
48501,4
48502,12
48503,25
48504,4
48505,55
48506,13
48507,36
48508,13
48509,20
48510,18
48511,16
48512,13
48513,19
48514,12
48515,97
48516,4
48517,6
48518,3
48519,5
48520,61
48521,55
48522,27
48523,2
48524,27
48525,18
48526,65
48527,52
48528,90
48529,16
48530,34
48531,3
48532,78
48533,3
48534,4
48535,53
48536,33
48537,6
48538,6
48539,9
48540,3
48541,84
48542,12
48543,36
48544,64
48545,2
48546,9
48547,46
48548,13
48549,6
48550,29
48551,12
48552,36
48553,21
48554,86
48555,61
48556,6
48557,4
48558,6
48559,11
48560,21
48561,13
48562,5
48563,18
48564,62
48565,20
48566,19
48567,6
48568,5
48569,6
48570,6
48571,55
48572,66
48573,87
48574,38
48575,20
48576,44
48577,44
48578,44
48579,18
48580,38
48581,4
48582,27
48583,33
48584,3
48585,2
48586,2
48587,26
48588,6
48589,172
48590,52
48591,24
48592,13
48593,6
48594,3
48595,125
48596,13
48597,19
48598,39
48599,102
48600,27
48601,13
48602,39
48603,2
48604,12
48605,21
48606,10
48607,25
48608,11
48609,20
48610,2
48611,19
48612,18
48613,40
48614,49
48615,55
48616,22
48617,2
48618,13
48619,15
48620,24
48621,41
48622,22
48623,23
48624,43
48625,12
48626,56
48627,16
48628,2
48629,2
48630,75
48631,2
48632,25
48633,53
48634,21
48635,6
48636,99
48637,9
48638,41
48639,18
48640,11
48641,6
48642,5
48643,37
48644,6
48645,9
48646,3
48647,4
48648,56
48649,11
48650,76
48651,12
48652,37
48653,25
48654,33
48655,6
48656,5
48657,5
48658,2
48659,20
48660,9
48661,38
48662,70
48663,25
48664,18
48665,42
48666,21
48667,5
48668,37
48669,19
48670,9
48671,3
48672,40
48673,18
48674,56
48675,19
48676,44
48677,21
48678,69
48679,9
48680,69
48681,62
48682,6
48683,24
48684,21
48685,35
48686,2003
48687,39
48688,2
48689,16
48690,19
48691,3
48692,11
48693,12
48694,43
48695,37
48696,2
48697,61
48698,93
48699,61
48700,53
48701,73
48702,4
48703,4
48704,12
48705,34
48706,71
48707,12
48708,36
48709,59
48710,26
48711,45
48712,9
48713,6
48714,6
48715,9
48716,4
48717,25
48718,6
48719,85
48720,10
48721,19
48722,26
48723,2
48724,3
48725,54
48726,20
48727,39
48728,50
48729,23
48730,6
48731,4
48732,6
48733,20
48734,68
48735,45
48736,50
48737,13
48738,38
48739,53
48740,20
48741,3
48742,21
48743,23
48744,16
48745,9
48746,6
48747,3
48748,11
48749,10
48750,41
48751,6
48752,20
48753,6
48754,3
48755,34
48756,33
48757,21
48758,6
48759,2
48760,86
48761,2
48762,5
48763,6
48764,64
48765,3
48766,6
48767,18
48768,6
48769,19
48770,27
48771,40
48772,6
48773,2
48774,19
48775,12
48776,38
48777,52
48778,9
48779,12
48780,38
48781,34
48782,2
48783,34
48784,54
48785,2
48786,63
48787,20
48788,13
48789,55
48790,25
48791,6
48792,3
48793,3
48794,44
48795,18
48796,18
48797,10
48798,32
48799,13
48800,6
48801,68
48802,33
48803,25
48804,42
48805,54
48806,4
48807,114
48808,18
48809,56
48810,75
48811,9
48812,22
48813,69
48814,18
48815,9
48816,16
48817,3
48818,35
48819,13
48820,22
48821,42
48822,25
48823,20
48824,2
48825,4
48826,2
48827,3
48828,91
48829,30
48830,5
48831,39
48832,9
48833,11
48834,12
48835,4
48836,4
48837,36
48838,4
48839,27
48840,3
48841,28
48842,6
48843,50
48844,13
48845,25
48846,12
48847,53
48848,4
48849,26
48850,44
48851,6
48852,43
48853,15
48854,31
48855,57
48856,40
48857,6
48858,13
48859,34
48860,117
48861,13
48862,6
48863,5
48864,23
48865,2
48866,58
48867,33
48868,20
48869,6
48870,2
48871,9
48872,26
48873,35
48874,26
48875,88
48876,6
48877,26
48878,6
48879,40
48880,40
48881,46
48882,3
48883,6
48884,9
48885,24
48886,22
48887,23
48888,9
48889,85
48890,2
48891,26
48892,2
48893,18
48894,5
48895,19
48896,29
48897,2
48898,12
48899,19
48900,41
